news_date,n_articles,n_pred_climate,climate_share,climate_intensity_mean,climate_intensity_sum,avg_tone_score,log_n_articles,log_n_pred_climate,log_climate_intensity_sum,is_core_climate,is_policy_regulation,is_physical_risk,is_energy_geopolitics,is_cleantech,is_activism_litigation
2015-09-21,1,1,1.0,0.5512936561578455,0.5512936561578455,1.0,0.6931471805599453,0.6931471805599453,0.4390891997081925,0.0,0.0,1.0,0.0,0.0,0.0
2015-09-23,4,3,0.75,0.7103699211780857,2.841479684712343,0.75,1.6094379124341003,1.3862943611198906,1.345857626937846,1.0,0.75,0.25,0.25,0.25,0.0
2015-09-24,1,1,1.0,0.5173303698612434,0.5173303698612434,1.0,0.6931471805599453,0.6931471805599453,0.41695245507486745,1.0,0.0,1.0,0.0,0.0,0.0
2015-09-26,1,1,1.0,0.958655768716947,0.958655768716947,1.0,0.6931471805599453,0.6931471805599453,0.6722584056646047,1.0,1.0,1.0,0.0,0.0,0.0
2015-09-28,3,1,0.3333333333333333,0.4618276849828154,1.3854830549484463,0.3333333333333333,1.3862943611198906,0.6931471805599453,0.8694016425945498,0.6666666666666666,0.0,0.3333333333333333,0.0,0.0,0.0
2015-09-30,1,0,0.0,0.32841010033371454,0.32841010033371454,0.0,0.6931471805599453,0.0,0.28398281387435115,0.0,0.0,1.0,0.0,0.0,0.0
2015-10-01,6,1,0.16666666666666666,0.38817530352235025,2.3290518211341014,0.16666666666666666,1.9459101490553132,0.6931471805599453,1.2026875250485103,0.8333333333333334,0.5,0.6666666666666666,0.0,0.0,0.0
2015-10-03,1,1,1.0,0.5122817188263701,0.5122817188263701,1.0,0.6931471805599453,0.6931471805599453,0.41361958237667035,1.0,0.0,0.0,0.0,0.0,0.0
2015-10-04,2,0,0.0,0.39449766887329624,0.7889953377465925,0.0,1.0986122886681098,0.0,0.581654198456441,0.0,0.0,1.0,0.0,0.0,0.0
2015-10-06,1,0,0.0,0.37071631002026373,0.37071631002026373,0.0,0.6931471805599453,0.0,0.31533345722888173,0.0,0.0,1.0,0.0,0.0,0.0
2015-10-07,1,0,0.0,0.4089990992542438,0.4089990992542438,0.0,0.6931471805599453,0.0,0.3428795936361712,0.0,0.0,1.0,0.0,0.0,0.0
2015-10-08,1,1,1.0,0.6090123791767803,0.6090123791767803,1.0,0.6931471805599453,0.6931471805599453,0.4756205616890278,0.0,0.0,1.0,0.0,0.0,0.0
2015-10-10,2,2,1.0,0.636420578725101,1.272841157450202,1.0,1.0986122886681098,1.0986122886681098,0.8210306600924913,0.5,1.0,0.5,0.0,0.0,0.0
2015-10-11,5,3,0.6,0.4817345067366771,2.4086725336833856,0.6,1.791759469228055,1.3862943611198906,1.226322929193982,1.0,0.6,0.2,0.0,0.0,0.0
2015-10-12,6,3,0.5,0.4813420003637223,2.888052002182334,0.5,1.9459101490553132,1.3862943611198906,1.3579082615556441,0.8333333333333334,0.5,0.3333333333333333,0.0,0.0,0.0
2015-10-13,2,1,0.5,0.4659202075708716,0.9318404151417432,0.5,1.0986122886681098,0.6931471805599453,0.6584731315203766,0.5,0.0,1.0,0.0,0.0,0.0
2015-10-14,1,0,0.0,0.31310099940038144,0.31310099940038144,0.0,0.6931471805599453,0.0,0.2723915149825109,1.0,0.0,1.0,0.0,0.0,0.0
2015-10-19,1,0,0.0,0.4860775046199565,0.4860775046199565,0.0,0.6931471805599453,0.0,0.3961401014764829,1.0,1.0,0.0,0.0,0.0,0.0
2015-10-20,1,0,0.0,0.341687929741921,0.341687929741921,0.0,0.6931471805599453,0.0,0.2939284703316827,1.0,0.0,1.0,0.0,0.0,0.0
2015-10-21,2,1,0.5,0.6040140411317623,1.2080280822635245,0.5,1.0986122886681098,0.6931471805599453,0.7920998467504219,1.0,0.0,0.0,0.0,0.0,0.0
2015-10-22,4,3,0.75,0.6610496399397752,2.6441985597591007,0.75,1.6094379124341003,1.3862943611198906,1.2931364674190031,0.75,0.75,0.75,0.5,0.75,0.0
2015-10-23,1,1,1.0,0.9094475975455573,0.9094475975455573,1.0,0.6931471805599453,0.6931471805599453,0.6468139842828071,1.0,0.0,0.0,0.0,0.0,0.0
2015-10-25,3,1,0.3333333333333333,0.4398174680301043,1.3194524040903128,0.3333333333333333,1.3862943611198906,0.6931471805599453,0.8413311250984195,1.0,0.0,1.0,0.0,0.0,0.0
2015-10-26,1,1,1.0,0.9546819568461169,0.9546819568461169,1.0,0.6931471805599453,0.6931471805599453,0.6702274982830454,1.0,1.0,1.0,0.0,0.0,0.0
2015-10-29,1,0,0.0,0.25333819712465977,0.25333819712465977,0.0,0.6931471805599453,0.0,0.2258105494107326,1.0,1.0,0.0,1.0,0.0,0.0
2015-10-30,1,0,0.0,0.18015239323386298,0.18015239323386298,0.0,0.6931471805599453,0.0,0.16564357694720075,0.0,0.0,1.0,0.0,0.0,0.0
2015-10-31,3,2,0.6666666666666666,0.5659123421927218,1.6977370265781655,0.6666666666666666,1.3862943611198906,1.0986122886681098,0.9924132832716108,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0
2015-11-01,1,0,0.0,0.4108655212364303,0.4108655212364303,0.0,0.6931471805599453,0.0,0.3442033609129245,1.0,0.0,0.0,0.0,0.0,0.0
2015-11-02,2,0,0.0,0.3081827266565549,0.6163654533131098,0.0,1.0986122886681098,0.0,0.48018008138373075,1.0,1.0,0.0,0.0,0.0,0.0
2015-11-05,2,1,0.5,0.6251824051242522,1.2503648102485043,0.5,1.0986122886681098,0.6931471805599453,0.8110923409616262,0.5,0.5,0.5,0.0,0.0,0.0
2015-11-08,2,1,0.5,0.4054062083752251,0.8108124167504502,0.5,1.0986122886681098,0.6931471805599453,0.5937755936085373,0.0,0.5,1.0,0.5,0.0,0.0
2015-11-09,1,1,1.0,0.7400493437291082,0.7400493437291082,1.0,0.6931471805599453,0.6931471805599453,0.5539134712893488,1.0,1.0,1.0,0.0,0.0,0.0
2015-11-10,2,1,0.5,0.5168185414302148,1.0336370828604295,0.5,1.0986122886681098,0.6931471805599453,0.7098258563676518,0.5,0.5,1.0,0.0,0.0,0.0
2015-11-11,1,1,1.0,0.5725743627642128,0.5725743627642128,1.0,0.6931471805599453,0.6931471805599453,0.4527139979905372,1.0,1.0,1.0,1.0,1.0,0.0
2015-11-12,4,2,0.5,0.6836190026259037,2.7344760105036148,0.5,1.6094379124341003,1.0986122886681098,1.3176075170438137,0.5,0.25,0.75,0.0,0.0,0.0
2015-11-16,1,0,0.0,0.4470074048870435,0.4470074048870435,0.0,0.6931471805599453,0.0,0.369497565042641,1.0,1.0,0.0,0.0,1.0,0.0
2015-11-17,8,6,0.75,0.5979877423948619,4.783901939158895,0.75,2.1972245773362196,1.9459101490553132,1.7550785309020434,0.875,0.75,0.75,0.125,0.25,0.0
2015-11-19,1,1,1.0,0.938569086691731,0.938569086691731,1.0,0.6931471805599453,0.6931471805599453,0.6619501167466757,1.0,1.0,0.0,0.0,1.0,0.0
2015-11-20,3,2,0.6666666666666666,0.6543710665434489,1.9631131996303466,0.6666666666666666,1.3862943611198906,1.0986122886681098,1.086240472259346,0.3333333333333333,0.0,1.0,0.0,0.0,0.0
2015-11-21,4,4,1.0,0.7306250842703218,2.922500337081287,1.0,1.6094379124341003,1.6094379124341003,1.3667292915603655,1.0,0.75,0.5,0.0,0.25,0.0
2015-11-23,4,3,0.75,0.7983619583050163,3.1934478332200653,0.75,1.6094379124341003,1.3862943611198906,1.4335232674508156,0.75,0.75,1.0,0.25,0.25,0.0
2015-11-25,4,4,1.0,0.5522882583857963,2.2091530335431853,1.0,1.6094379124341003,1.6094379124341003,1.1660070498479767,1.0,1.0,0.0,0.0,0.0,0.0
2015-11-26,2,1,0.5,0.5335353883845475,1.067070776769095,0.5,1.0986122886681098,0.6931471805599453,0.7261325214143765,1.0,0.0,0.0,0.0,0.0,0.0
2015-11-27,2,0,0.0,0.288959992081683,0.577919984163366,0.0,1.0986122886681098,0.0,0.4561075140172256,0.5,0.5,1.0,0.0,0.0,0.0
2015-11-29,3,3,1.0,0.6673333933306237,2.002000179991871,1.0,1.3862943611198906,1.3862943611198906,1.0992787931685872,1.0,0.0,0.0,0.0,0.0,0.0
2015-11-30,2,2,1.0,0.9887905998199085,1.977581199639817,1.0,1.0986122886681098,1.0986122886681098,1.0911112929551725,1.0,1.0,1.0,0.0,0.0,0.0
2015-12-01,2,1,0.5,0.6099422139187918,1.2198844278375836,0.5,1.0986122886681098,0.6931471805599453,0.7974551349964235,0.5,1.0,0.5,0.5,0.5,0.0
2015-12-02,5,2,0.4,0.49072985065826114,2.4536492532913057,0.4,1.791759469228055,1.0986122886681098,1.2394314265922606,1.0,0.8,0.4,0.6,0.0,0.0
2015-12-03,3,0,0.0,0.3169686419618322,0.9509059258854966,0.0,1.3862943611198906,0.0,0.6682938420701754,1.0,1.0,0.0,0.6666666666666666,0.0,0.0
2015-12-04,4,4,1.0,0.7273716265848708,2.909486506339483,1.0,1.6094379124341003,1.6094379124341003,1.3634060370710355,1.0,0.5,0.25,0.5,0.0,0.0
2015-12-05,4,2,0.5,0.4658631886628304,1.8634527546513215,0.5,1.6094379124341003,1.0986122886681098,1.052028153554259,0.75,0.0,0.75,0.0,0.0,0.0
2015-12-06,1,1,1.0,0.5486992845262668,0.5486992845262668,1.0,0.6931471805599453,0.6931471805599453,0.43741540735645806,0.0,0.0,1.0,0.0,0.0,0.0
2015-12-07,3,1,0.3333333333333333,0.5152003253103424,1.5456009759310274,0.3333333333333333,1.3862943611198906,0.6931471805599453,0.9343667619808795,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.0
2015-12-08,1,0,0.0,0.30531616308729015,0.30531616308729015,0.0,0.6931471805599453,0.0,0.26644528199685585,1.0,1.0,0.0,0.0,0.0,0.0
2015-12-09,3,0,0.0,0.22355884609689947,0.6706765382906984,0.0,1.3862943611198906,0.0,0.5132286571415704,0.0,0.0,1.0,0.0,0.0,0.0
2015-12-10,3,1,0.3333333333333333,0.5207244377160731,1.5621733131482194,0.3333333333333333,1.3862943611198906,0.6931471805599453,0.9408558487853835,0.3333333333333333,0.0,0.6666666666666666,0.0,0.0,0.0
2015-12-11,2,1,0.5,0.7038040865468782,1.4076081730937564,0.5,1.0986122886681098,0.6931471805599453,0.8786337953915467,1.0,0.5,0.5,0.0,0.0,0.0
2015-12-13,3,1,0.3333333333333333,0.41340742924381607,1.2402222877314482,0.3333333333333333,1.3862943611198906,0.6931471805599453,0.8065750965378191,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0
2015-12-14,1,1,1.0,0.8087870031109996,0.8087870031109996,1.0,0.6931471805599453,0.6931471805599453,0.5926564565903724,1.0,1.0,1.0,0.0,0.0,0.0
2015-12-17,3,2,0.6666666666666666,0.5846394689261301,1.7539184067783902,0.6666666666666666,1.3862943611198906,1.0986122886681098,1.0130247726992294,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.0,0.0,0.0
2015-12-18,1,1,1.0,0.8653119902010612,0.8653119902010612,1.0,0.6931471805599453,0.6931471805599453,0.6234283260759521,1.0,1.0,1.0,0.0,0.0,0.0
2015-12-19,1,0,0.0,0.3281067030630294,0.3281067030630294,0.0,0.6931471805599453,0.0,0.2837543965184991,0.0,1.0,1.0,0.0,0.0,0.0
2015-12-20,2,1,0.5,0.4092430977308476,0.8184861954616952,0.5,1.0986122886681098,0.6931471805599453,0.5980043942484803,0.0,0.5,1.0,0.0,0.0,0.0
2015-12-21,2,1,0.5,0.6079353383570284,1.2158706767140568,0.5,1.0986122886681098,0.6931471805599453,0.7956454082985431,0.5,1.0,0.5,0.0,0.5,0.0
2015-12-22,4,2,0.5,0.5625079338683403,2.250031735473361,0.5,1.6094379124341003,1.0986122886681098,1.1786647610550054,0.75,0.75,0.75,0.25,0.25,0.0
2015-12-24,1,0,0.0,0.30417406863979757,0.30417406863979757,0.0,0.6931471805599453,0.0,0.2655699428164051,0.0,0.0,1.0,0.0,0.0,0.0
2015-12-25,1,0,0.0,0.37864205278546575,0.37864205278546575,0.0,0.6931471805599453,0.0,0.3210989949831894,0.0,1.0,1.0,1.0,0.0,0.0
2015-12-26,1,1,1.0,0.5382229835845155,0.5382229835845155,1.0,0.6931471805599453,0.6931471805599453,0.4306278433992407,0.0,1.0,1.0,0.0,0.0,0.0
2015-12-27,1,1,1.0,0.5338322063589968,0.5338322063589968,1.0,0.6931471805599453,0.6931471805599453,0.4277693138847223,1.0,0.0,1.0,0.0,0.0,0.0
2015-12-30,5,2,0.4,0.49442676696774673,2.4721338348387336,0.4,1.791759469228055,1.0986122886681098,1.244769342955748,0.2,0.2,1.0,0.4,0.2,0.0
2015-12-31,3,0,0.0,0.26580825873224984,0.7974247761967496,0.0,1.3862943611198906,0.0,0.5863549606117743,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.0,0.0,0.0
2016-01-01,1,0,0.0,0.49129322171932255,0.49129322171932255,0.0,0.6931471805599453,0.0,0.39964367756023206,0.0,0.0,1.0,0.0,1.0,0.0
2016-01-04,3,3,1.0,0.6103927785702242,1.8311783357106726,1.0,1.3862943611198906,1.3862943611198906,1.0406929980385857,0.6666666666666666,1.0,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.0
2016-01-05,2,0,0.0,0.34110800182227563,0.6822160036445513,0.0,1.0986122886681098,0.0,0.5201119740216643,0.5,0.5,0.5,0.0,0.0,0.0
2016-01-07,2,1,0.5,0.39072059153177197,0.7814411830635439,0.5,1.0986122886681098,0.6931471805599453,0.5774226901179722,1.0,1.0,0.0,1.0,0.0,0.0
2016-01-08,1,1,1.0,0.6609761270875941,0.6609761270875941,1.0,0.6931471805599453,0.6931471805599453,0.5074054579135386,1.0,1.0,0.0,0.0,0.0,0.0
2016-01-09,1,0,0.0,0.4456144146346808,0.4456144146346808,0.0,0.6931471805599453,0.0,0.3685344316315308,0.0,1.0,1.0,0.0,0.0,0.0
2016-01-10,4,4,1.0,0.8367123285140994,3.3468493140563975,1.0,1.6094379124341003,1.6094379124341003,1.4694512870525767,1.0,0.75,1.0,0.25,0.25,0.0
2016-01-11,2,1,0.5,0.5420598692116361,1.0841197384232721,0.5,1.0986122886681098,0.6931471805599453,0.7343465782978168,1.0,1.0,1.0,0.0,0.0,0.0
2016-01-12,6,5,0.8333333333333334,0.6020710210485803,3.612426126291482,0.8333333333333334,1.9459101490553132,1.791759469228055,1.5287539932582217,1.0,1.0,0.5,0.16666666666666666,0.16666666666666666,0.0
2016-01-14,2,1,0.5,0.7210261718285562,1.4420523436571124,0.5,1.0986122886681098,0.6931471805599453,0.8928388102078143,0.5,1.0,0.5,0.5,0.0,0.0
2016-01-15,1,1,1.0,0.5371100068134878,0.5371100068134878,1.0,0.6931471805599453,0.6931471805599453,0.42990403441784364,1.0,1.0,1.0,1.0,0.0,0.0
2016-01-16,1,0,0.0,0.4339085473472921,0.4339085473472921,0.0,0.6931471805599453,0.0,0.36040396563000454,0.0,1.0,1.0,1.0,0.0,0.0
2016-01-17,6,5,0.8333333333333334,0.7950190428285498,4.770114256971299,0.8333333333333334,1.9459101490553132,1.791759469228055,1.7526918822253914,1.0,1.0,0.16666666666666666,0.6666666666666666,0.0,0.0
2016-01-18,2,2,1.0,0.5746310544014133,1.1492621088028265,1.0,1.0986122886681098,1.0986122886681098,0.7651245780231976,0.5,1.0,0.5,0.5,0.0,0.0
2016-01-19,5,4,0.8,0.6117473773710165,3.0587368868550824,0.8,1.791759469228055,1.6094379124341003,1.4008718135963352,1.0,0.8,0.2,0.0,0.0,0.0
2016-01-20,3,3,1.0,0.7110396349772565,2.1331189049317696,1.0,1.3862943611198906,1.3862943611198906,1.1420289636698508,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.0,0.0
2016-01-21,1,0,0.0,0.31397214530299367,0.31397214530299367,0.0,0.6931471805599453,0.0,0.27305472143818127,1.0,0.0,1.0,0.0,0.0,0.0
2016-01-22,2,1,0.5,0.5752289007996929,1.1504578015993858,0.5,1.0986122886681098,0.6931471805599453,0.7656807504494472,0.5,1.0,1.0,0.0,0.0,0.0
2016-01-23,2,1,0.5,0.4341544532481072,0.8683089064962144,0.5,1.0986122886681098,0.6931471805599453,0.6250336936382793,0.0,0.5,1.0,0.0,0.0,0.0
2016-01-24,2,2,1.0,0.7585708228899715,1.517141645779943,1.0,1.0986122886681098,1.0986122886681098,0.9231239902074058,1.0,0.5,0.5,0.0,0.5,0.0
2016-01-25,1,1,1.0,0.8589230195640469,0.8589230195640469,1.0,0.6931471805599453,0.6931471805599453,0.6199972982875257,1.0,1.0,0.0,0.0,0.0,0.0
2016-01-26,2,2,1.0,0.6892843766771835,1.378568753354367,1.0,1.0986122886681098,1.0986122886681098,0.8664989426546252,1.0,1.0,0.5,0.0,0.0,0.0
2016-01-28,1,0,0.0,0.3782154733381154,0.3782154733381154,0.0,0.6931471805599453,0.0,0.320789527085982,0.0,1.0,1.0,0.0,0.0,0.0
2016-01-30,1,1,1.0,0.5119409159397345,0.5119409159397345,1.0,0.6931471805599453,0.6931471805599453,0.4133942002343899,0.0,1.0,1.0,0.0,0.0,0.0
2016-01-31,2,1,0.5,0.6044459959285429,1.2088919918570857,0.5,1.0986122886681098,0.6931471805599453,0.7924910286554961,0.5,0.5,1.0,0.5,0.0,0.0
2016-02-01,2,0,0.0,0.2809142547387028,0.5618285094774056,0.0,1.0986122886681098,0.0,0.4458572563232716,0.0,0.5,1.0,0.0,0.0,0.0
2016-02-03,2,2,1.0,0.5801370095845799,1.1602740191691598,1.0,1.0986122886681098,1.0986122886681098,0.770235074376395,1.0,1.0,0.0,1.0,0.0,0.0
2016-02-04,1,1,1.0,0.9009986695553094,0.9009986695553094,1.0,0.6931471805599453,0.6931471805599453,0.6423793636403499,1.0,1.0,1.0,0.0,0.0,0.0
2016-02-06,1,0,0.0,0.4728365297566355,0.4728365297566355,0.0,0.6931471805599453,0.0,0.3871901535600475,0.0,1.0,1.0,0.0,0.0,0.0
2016-02-10,1,0,0.0,0.42323218732931717,0.42323218732931717,0.0,0.6931471805599453,0.0,0.35293047328105775,0.0,1.0,1.0,1.0,0.0,0.0
2016-02-13,2,0,0.0,0.39432368498554093,0.7886473699710819,0.0,1.0986122886681098,0.0,0.5814596749642782,1.0,0.5,0.0,0.0,0.0,0.0
2016-02-14,1,1,1.0,0.6369932438597148,0.6369932438597148,1.0,0.6931471805599453,0.6931471805599453,0.4928611712330864,1.0,1.0,0.0,0.0,0.0,0.0
2016-02-15,8,6,0.75,0.6193430387859837,4.95474431028787,0.75,2.1972245773362196,1.9459101490553132,1.784188264906078,0.75,1.0,0.25,0.125,0.125,0.0
2016-02-16,4,2,0.5,0.6108513967049118,2.4434055868196474,0.5,1.6094379124341003,1.0986122886681098,1.2364609778307916,0.75,0.75,0.5,0.25,0.5,0.0
2016-02-18,2,1,0.5,0.5484874350489686,1.0969748700979371,0.5,1.0986122886681098,0.6931471805599453,0.7404957681083193,0.5,0.5,0.5,0.0,0.5,0.0
2016-02-20,1,0,0.0,0.3186383886285552,0.3186383886285552,0.0,0.6931471805599453,0.0,0.27659968044524874,1.0,0.0,0.0,0.0,0.0,0.0
2016-02-21,1,0,0.0,0.3649092822661333,0.3649092822661333,0.0,0.6931471805599453,0.0,0.31108796655007687,0.0,1.0,1.0,0.0,1.0,0.0
2016-02-23,2,0,0.0,0.3186557693642813,0.6373115387285626,0.0,1.0986122886681098,0.0,0.4930555910510233,0.0,1.0,1.0,0.0,0.0,0.0
2016-02-25,1,1,1.0,0.5380486949293556,0.5380486949293556,1.0,0.6931471805599453,0.6931471805599453,0.43051453178468885,0.0,0.0,1.0,0.0,0.0,0.0
2016-03-01,1,0,0.0,0.46029350469833097,0.46029350469833097,0.0,0.6931471805599453,0.0,0.3786374461315938,0.0,1.0,1.0,0.0,0.0,0.0
2016-03-02,1,0,0.0,0.3328505593907958,0.3328505593907958,0.0,0.6931471805599453,0.0,0.28731992642792165,0.0,1.0,1.0,0.0,0.0,0.0
2016-03-03,1,1,1.0,0.8726386978665911,0.8726386978665911,1.0,0.6931471805599453,0.6931471805599453,0.6273485046229107,1.0,1.0,0.0,0.0,1.0,0.0
2016-03-04,2,1,0.5,0.446975559363101,0.893951118726202,0.5,1.0986122886681098,0.6931471805599453,0.638665185944148,0.0,0.5,1.0,0.0,0.0,0.0
2016-03-07,3,1,0.3333333333333333,0.5711600740042783,1.713480222012835,0.3333333333333333,1.3862943611198906,0.6931471805599453,0.9982320257580117,0.6666666666666666,1.0,0.3333333333333333,1.0,0.0,0.0
2016-03-09,3,1,0.3333333333333333,0.51182571675304,1.53547715025912,0.3333333333333333,1.3862943611198906,0.6931471805599453,0.9303818442853403,0.3333333333333333,0.3333333333333333,1.0,0.0,0.0,0.0
2016-03-10,3,2,0.6666666666666666,0.6854923429542698,2.056477028862809,0.6666666666666666,1.3862943611198906,1.0986122886681098,1.1172629549546584,1.0,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0
2016-03-12,1,0,0.0,0.4463961419117938,0.4463961419117938,0.0,0.6931471805599453,0.0,0.36907504327928736,1.0,1.0,0.0,0.0,0.0,0.0
2016-03-14,1,0,0.0,0.49269241104091765,0.49269241104091765,0.0,0.6931471805599453,0.0,0.40058147659570925,1.0,1.0,0.0,0.0,0.0,0.0
2016-03-15,2,2,1.0,0.7374623917158867,1.4749247834317734,1.0,1.0986122886681098,1.0986122886681098,0.9062100050262352,1.0,0.5,0.0,0.0,0.0,0.0
2016-03-16,2,0,0.0,0.384000010933695,0.76800002186739,0.0,1.0986122886681098,0.0,0.5698489765838849,1.0,0.5,0.5,0.0,0.0,0.0
2016-03-17,2,1,0.5,0.5447682915430275,1.089536583086055,0.5,1.0986122886681098,0.6931471805599453,0.7369423108100251,1.0,1.0,0.5,0.0,0.0,0.0
2016-03-19,2,1,0.5,0.44664338427714323,0.8932867685542865,0.5,1.0986122886681098,0.6931471805599453,0.6383143496890709,0.5,0.5,0.5,0.0,0.5,0.0
2016-03-21,3,2,0.6666666666666666,0.6320501161456488,1.8961503484369464,0.6666666666666666,1.3862943611198906,1.0986122886681098,1.063382389072622,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.0,0.3333333333333333,0.0
2016-03-22,3,2,0.6666666666666666,0.6288397995059599,1.8865193985178799,0.6666666666666666,1.3862943611198906,1.0986122886681098,1.0600514159251206,1.0,1.0,0.3333333333333333,0.0,0.0,0.0
2016-03-23,2,2,1.0,0.6962737546963627,1.3925475093927253,1.0,1.0986122886681098,1.0986122886681098,0.8723587017832249,1.0,1.0,0.0,0.5,0.0,0.0
2016-03-25,2,0,0.0,0.41546255894194883,0.8309251178838977,0.0,1.0986122886681098,0.0,0.6048213680149487,0.5,0.5,0.5,0.0,0.0,0.0
2016-03-26,2,0,0.0,0.4093583136535851,0.8187166273071702,0.0,1.0986122886681098,0.0,0.5981311025223994,0.5,0.5,0.5,0.0,0.0,0.0
2016-03-27,6,5,0.8333333333333334,0.6663427399318612,3.998056439591167,0.8333333333333334,1.9459101490553132,1.791759469228055,1.6090491247842091,1.0,1.0,1.0,0.0,0.0,0.0
2016-03-28,1,1,1.0,0.9051921517941705,0.9051921517941705,1.0,0.6931471805599453,0.6931471805599453,0.644582870575476,1.0,1.0,1.0,0.0,0.0,0.0
2016-03-29,2,2,1.0,0.868084502858185,1.73616900571637,1.0,1.0986122886681098,1.0986122886681098,1.006558768947713,1.0,1.0,0.5,0.0,0.5,0.0
2016-03-30,1,1,1.0,0.9322105550210643,0.9322105550210643,1.0,0.6931471805599453,0.6931471805599453,0.6586647127822757,1.0,1.0,0.0,0.0,0.0,0.0
2016-03-31,1,1,1.0,0.5020714489967925,0.5020714489967925,1.0,0.6931471805599453,0.6931471805599453,0.40684512144943913,1.0,1.0,0.0,0.0,0.0,0.0
2016-04-02,1,1,1.0,0.9908254617818378,0.9908254617818378,1.0,0.6931471805599453,0.6931471805599453,0.688549357644122,1.0,1.0,0.0,0.0,0.0,0.0
2016-04-03,1,0,0.0,0.33627784286352497,0.33627784286352497,0.0,0.6931471805599453,0.0,0.2898880197076917,0.0,1.0,1.0,0.0,1.0,0.0
2016-04-04,1,0,0.0,0.25655124198918533,0.25655124198918533,0.0,0.6931471805599453,0.0,0.2283708586973717,1.0,1.0,1.0,0.0,0.0,0.0
2016-04-05,2,0,0.0,0.3775728838636777,0.7551457677273554,0.0,1.0986122886681098,0.0,0.5625519120027658,0.0,0.0,1.0,0.0,0.0,0.0
2016-04-07,1,1,1.0,0.8603809637556633,0.8603809637556633,1.0,0.6931471805599453,0.6931471805599453,0.6207812859759912,1.0,1.0,1.0,0.0,0.0,0.0
2016-04-14,1,0,0.0,0.30166440694653646,0.30166440694653646,0.0,0.6931471805599453,0.0,0.2636437586014461,1.0,1.0,0.0,0.0,0.0,0.0
2016-04-20,1,0,0.0,0.35083106671589365,0.35083106671589365,0.0,0.6931471805599453,0.0,0.3007200080180609,0.0,0.0,1.0,0.0,0.0,0.0
2016-04-27,2,0,0.0,0.4465728495177549,0.8931456990355098,0.0,1.0986122886681098,0.0,0.6382398365318711,0.0,0.0,1.0,0.0,0.5,0.0
2016-04-28,3,2,0.6666666666666666,0.5577277286958177,1.6731831860874529,0.6666666666666666,1.3862943611198906,1.0986122886681098,0.9832699668278195,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.0,0.6666666666666666,0.0
2016-04-30,2,1,0.5,0.46374912368179355,0.9274982473635871,0.5,1.0986122886681098,0.6931471805599453,0.6562229171753424,1.0,0.5,0.5,0.0,0.0,0.0
2016-05-02,2,1,0.5,0.4745964342897787,0.9491928685795574,0.5,1.0986122886681098,0.6931471805599453,0.6674153733408523,1.0,1.0,0.5,0.0,0.0,0.0
2016-05-03,2,1,0.5,0.512793460636832,1.025586921273664,0.5,1.0986122886681098,0.6931471805599453,0.7058594962296872,0.5,0.5,0.5,0.0,0.0,0.0
2016-05-05,1,0,0.0,0.25750852689209924,0.25750852689209924,0.0,0.6931471805599453,0.0,0.22913240379747465,0.0,0.0,1.0,0.0,0.0,0.0
2016-05-10,1,0,0.0,0.35362286072697063,0.35362286072697063,0.0,0.6931471805599453,0.0,0.30278459856214396,0.0,0.0,1.0,0.0,0.0,0.0
2016-05-11,2,0,0.0,0.3198541562545091,0.6397083125090182,0.0,1.0986122886681098,0.0,0.49451836779124864,0.0,0.5,1.0,0.0,0.0,0.0
2016-05-16,3,2,0.6666666666666666,0.5464792422523904,1.6394377267571711,0.6666666666666666,1.3862943611198906,1.0986122886681098,0.9705659121853258,0.3333333333333333,1.0,0.6666666666666666,0.0,0.0,0.0
2016-05-17,2,1,0.5,0.5805945691638941,1.1611891383277881,0.5,1.0986122886681098,0.6931471805599453,0.7706585972152834,0.5,1.0,0.5,0.0,0.0,0.0
2016-05-20,2,2,1.0,0.7686957366331773,1.5373914732663545,1.0,1.0986122886681098,1.0986122886681098,0.9311365742971628,1.0,0.5,1.0,0.0,0.0,0.0
2016-05-24,1,1,1.0,0.7456867979423875,0.7456867979423875,1.0,0.6931471805599453,0.6931471805599453,0.5571480587046524,1.0,1.0,1.0,0.0,0.0,0.0
2016-05-26,3,0,0.0,0.2580475014226533,0.7741425042679599,0.0,1.3862943611198906,0.0,0.5733172100117557,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.0,0.0,0.0
2016-05-27,3,1,0.3333333333333333,0.4742634909766532,1.4227904729299596,0.3333333333333333,1.3862943611198906,0.6931471805599453,0.8849199638608397,0.3333333333333333,0.0,0.6666666666666666,0.0,0.0,0.0
2016-05-28,1,0,0.0,0.4618137878851753,0.4618137878851753,0.0,0.6931471805599453,0.0,0.37967798514799006,0.0,1.0,1.0,0.0,0.0,0.0
