news_date,n_articles,n_pred_climate,climate_share,climate_intensity_mean,climate_intensity_sum,log_n_articles,log_n_pred_climate,log_climate_intensity_sum,is_core_climate,is_policy_regulation,is_physical_risk,is_energy_geopolitics,is_cleantech,is_activism_litigation
2018-07-26,2,0,0.0,0.2305892,0.4611784,1.0986122886681098,0.0,0.37924325,0.0,0.5,1.0,0.0,0.0,0.0
2018-07-27,1,0,0.0,0.002653887,0.002653887,0.6931471805599453,0.0,0.0026503718,0.0,1.0,1.0,0.0,0.0,0.0
2018-07-28,1,1,1.0,0.9992471,0.9992471,0.6931471805599453,0.6931471805599453,0.69277066,1.0,0.0,0.0,0.0,0.0,0.0
2018-07-29,3,3,1.0,0.99931115,2.9979334,1.3862943611198906,1.3862943611198906,1.3857776,1.0,0.0,0.0,0.0,0.0,0.0
2018-07-30,2,0,0.0,0.0015101791,0.0030203583,1.0986122886681098,0.0,0.0030158062,0.0,0.0,1.0,0.0,0.0,0.0
2018-08-01,4,0,0.0,0.0027907859,0.011163143,1.6094379124341003,0.0,0.011101295,0.25,0.5,0.75,0.0,0.0,0.0
2018-08-02,1,1,1.0,0.99956924,0.99956924,0.6931471805599453,0.6931471805599453,0.6929318,1.0,0.0,0.0,0.0,0.0,0.0
2018-08-04,1,1,1.0,0.7066606,0.7066606,0.6931471805599453,0.6931471805599453,0.5345386,0.0,0.0,1.0,0.0,0.0,0.0
2018-08-06,1,0,0.0,0.0027983682,0.0027983682,0.6931471805599453,0.0,0.0027944602,0.0,1.0,1.0,0.0,0.0,0.0
2018-08-07,3,2,0.6666666666666666,0.67183566,2.015507,1.3862943611198906,1.0986122886681098,1.103768,0.6666666666666666,0.0,0.6666666666666666,0.0,0.0,0.0
2018-08-08,1,1,1.0,0.98284274,0.98284274,0.6931471805599453,0.6931471805599453,0.68453157,0.0,0.0,1.0,0.0,0.0,0.0
2018-08-09,2,0,0.0,0.0017671429,0.0035342858,1.0986122886681098,0.0,0.0035280548,0.0,0.5,1.0,0.0,0.0,0.0
2018-08-10,1,0,0.0,0.0012098479,0.0012098479,0.6931471805599453,0.0,0.0012091165,0.0,1.0,1.0,0.0,0.0,0.0
2018-08-11,1,1,1.0,0.9995993,0.9995993,0.6931471805599453,0.6931471805599453,0.6929468,1.0,1.0,1.0,0.0,0.0,0.0
2018-08-12,1,0,0.0,0.001836435,0.001836435,0.6931471805599453,0.0,0.0018347509,0.0,1.0,1.0,0.0,0.0,0.0
2018-08-13,1,0,0.0,0.07653448,0.07653448,0.6931471805599453,0.0,0.07374707,1.0,1.0,0.0,1.0,0.0,0.0
2018-08-14,2,0,0.0,0.004136262,0.008272524,1.0986122886681098,0.0,0.008238494,0.0,0.0,1.0,0.0,0.0,0.0
2018-08-16,1,0,0.0,0.0023348103,0.0023348103,0.6931471805599453,0.0,0.002332089,0.0,0.0,1.0,0.0,0.0,0.0
2018-08-18,1,0,0.0,0.008039402,0.008039402,0.6931471805599453,0.0,0.008007258,0.0,0.0,1.0,0.0,0.0,0.0
2018-08-20,2,0,0.0,0.0033516246,0.006703249,1.0986122886681098,0.0,0.006680882,0.0,0.0,1.0,0.0,0.0,0.0
2018-08-21,4,3,0.75,0.7450186,2.9800744,1.6094379124341003,1.3862943611198906,1.3813006,0.0,0.0,1.0,0.0,0.0,0.0
2018-08-22,1,1,1.0,0.99953675,0.99953675,0.6931471805599453,0.6931471805599453,0.69291556,1.0,1.0,1.0,0.0,0.0,0.0
2018-08-23,3,2,0.6666666666666666,0.66343135,1.990294,1.3862943611198906,1.0986122886681098,1.0953717,0.3333333333333333,0.6666666666666666,1.0,0.0,0.0,0.0
2018-08-24,3,0,0.0,0.002446482,0.007339446,1.3862943611198906,0.0,0.0073126433,0.0,0.3333333333333333,1.0,0.0,0.3333333333333333,0.0
2018-08-25,3,2,0.6666666666666666,0.651381,1.954143,1.3862943611198906,1.0986122886681098,1.0832086,0.0,0.0,1.0,0.0,0.0,0.0
2018-08-26,2,0,0.0,0.21313378,0.42626756,1.0986122886681098,0.0,0.35506094,0.0,1.0,1.0,0.0,0.5,0.0
2018-08-27,1,1,1.0,0.9740925,0.9740925,0.6931471805599453,0.6931471805599453,0.6801088,0.0,0.0,1.0,0.0,0.0,0.0
2018-08-29,1,0,0.0,0.0010381899,0.0010381899,0.6931471805599453,0.0,0.0010376513,0.0,1.0,1.0,0.0,0.0,0.0
2018-08-30,1,1,1.0,0.99964,0.99964,0.6931471805599453,0.6931471805599453,0.6929672,0.0,0.0,1.0,0.0,0.0,0.0
2018-09-01,2,1,0.5,0.40517327,0.81034654,1.0986122886681098,0.6931471805599453,0.59351826,0.5,1.0,0.5,0.0,0.0,0.0
2018-09-02,2,1,0.5,0.5011611,1.0023222,1.0986122886681098,0.6931471805599453,0.6943076,0.5,1.0,1.0,0.0,0.0,0.0
2018-09-03,1,0,0.0,0.03320947,0.03320947,0.6931471805599453,0.0,0.032669947,0.0,1.0,1.0,0.0,0.0,0.0
2018-09-04,2,0,0.0,0.0017582478,0.0035164957,1.0986122886681098,0.0,0.0035103273,0.0,0.0,1.0,0.0,0.0,0.0
2018-09-05,2,1,0.5,0.51484895,1.0296979,1.0986122886681098,0.6931471805599453,0.70788693,0.5,0.5,0.5,0.0,0.0,0.0
2018-09-06,1,0,0.0,0.025461258,0.025461258,0.6931471805599453,0.0,0.025142519,0.0,0.0,1.0,0.0,0.0,0.0
2018-09-08,2,1,0.5,0.49551466,0.9910293,1.0986122886681098,0.6931471805599453,0.68865174,0.0,0.0,1.0,0.0,0.0,0.0
2018-09-09,3,1,0.3333333333333333,0.34715077,1.0414523,1.3862943611198906,0.6931471805599453,0.71366143,0.3333333333333333,0.0,0.6666666666666666,0.0,0.0,0.0
2018-09-10,1,0,0.0,0.0014292415,0.0014292415,0.6931471805599453,0.0,0.0014282211,0.0,0.0,1.0,0.0,0.0,0.0
2018-09-11,3,3,1.0,0.99785155,2.9935546,1.3862943611198906,1.3862943611198906,1.3846817,0.3333333333333333,0.3333333333333333,1.0,0.0,0.3333333333333333,0.0
2018-09-12,2,0,0.0,0.02393377,0.04786754,1.0986122886681098,0.0,0.046757184,0.0,0.5,1.0,0.5,0.0,0.0
2018-09-13,6,2,0.3333333333333333,0.29428786,1.7657272,1.9459101490553132,1.0986122886681098,1.0173036,0.0,0.16666666666666666,1.0,0.0,0.0,0.0
2018-09-14,6,1,0.16666666666666666,0.16675733,1.000544,1.9459101490553132,0.6931471805599453,0.6934191,0.0,0.16666666666666666,1.0,0.0,0.0,0.0
2018-09-15,5,1,0.2,0.2000639,1.0003195,1.791759469228055,0.6931471805599453,0.6933069,0.0,1.0,1.0,0.0,0.0,0.0
2018-09-16,1,0,0.0,0.002082751,0.002082751,0.6931471805599453,0.0,0.0020805849,0.0,0.0,1.0,0.0,0.0,0.0
2018-09-17,1,0,0.0,0.0033814572,0.0033814572,0.6931471805599453,0.0,0.0033757528,0.0,0.0,1.0,0.0,0.0,0.0
2018-09-18,4,1,0.25,0.25511846,1.0204738,1.6094379124341003,0.6931471805599453,0.70333207,0.25,0.25,1.0,0.0,0.0,0.0
2018-09-19,1,1,1.0,0.5764891,0.5764891,0.6931471805599453,0.6931471805599453,0.45520028,0.0,0.0,1.0,0.0,0.0,0.0
2018-09-20,5,0,0.0,0.009681157,0.048405785,1.791759469228055,0.0,0.04727071,0.0,0.2,1.0,0.0,0.0,0.0
2018-09-21,2,0,0.0,0.008063425,0.01612685,1.0986122886681098,0.0,0.015998194,0.0,0.0,1.0,0.0,0.0,0.0
2018-09-22,3,1,0.3333333333333333,0.33366218,1.0009866,1.3862943611198906,0.6931471805599453,0.69364035,0.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,0.0,0.0
2018-09-23,2,1,0.5,0.5008478,1.0016956,1.0986122886681098,0.6931471805599453,0.69399464,0.0,0.5,1.0,0.5,0.0,0.0
2018-09-24,5,1,0.2,0.20363872,1.0181936,1.791759469228055,0.6931471805599453,0.70220286,0.2,0.6,1.0,0.0,0.0,0.0
2018-09-26,2,0,0.0,0.0014102753,0.0028205507,1.0986122886681098,0.0,0.0028165805,0.0,0.0,1.0,0.0,0.0,0.0
2018-09-27,2,0,0.0,0.006688053,0.013376106,1.0986122886681098,0.0,0.013287435,0.0,0.0,1.0,0.0,0.0,0.0
2018-09-28,3,2,0.6666666666666666,0.6784702,2.0354106,1.3862943611198906,1.0986122886681098,1.1103468,0.0,0.6666666666666666,1.0,0.0,0.0,0.0
2018-09-29,1,1,1.0,0.8722892,0.8722892,0.6931471805599453,0.6931471805599453,0.62716186,0.0,1.0,1.0,0.0,0.0,0.0
2018-09-30,2,2,1.0,0.9983399,1.9966798,1.0986122886681098,1.0986122886681098,1.097505,1.0,1.0,1.0,0.0,0.0,0.0
2018-10-01,1,0,0.0,0.0025978794,0.0025978794,0.6931471805599453,0.0,0.0025945108,0.0,1.0,1.0,0.0,0.0,0.0
2018-10-02,3,1,0.3333333333333333,0.33454037,1.0036211,1.3862943611198906,0.6931471805599453,0.6949561,0.3333333333333333,0.3333333333333333,1.0,0.0,0.3333333333333333,0.0
2018-10-03,3,1,0.3333333333333333,0.3348328,1.0044984,1.3862943611198906,0.6931471805599453,0.69539386,0.3333333333333333,0.6666666666666666,1.0,0.0,0.0,0.0
2018-10-04,4,3,0.75,0.7484383,2.9937532,1.6094379124341003,1.3862943611198906,1.3847314,1.0,0.5,0.25,0.0,0.0,0.0
2018-10-05,3,1,0.3333333333333333,0.31876096,0.9562829,1.3862943611198906,0.6931471805599453,0.6710462,0.3333333333333333,1.0,0.6666666666666666,0.3333333333333333,0.0,0.0
2018-10-06,2,0,0.0,0.0038854505,0.007770901,1.0986122886681098,0.0,0.007740863,0.5,0.5,0.5,0.5,0.0,0.0
2018-10-07,2,2,1.0,0.998834,1.997668,1.0986122886681098,1.0986122886681098,1.0978347,1.0,1.0,0.5,0.0,0.0,0.0
2018-10-09,2,1,0.5,0.28121716,0.5624343,1.0986122886681098,0.6931471805599453,0.44624507,0.0,0.0,1.0,0.0,0.0,0.0
2018-10-10,2,1,0.5,0.5059221,1.0118442,1.0986122886681098,0.6931471805599453,0.6990518,0.0,0.0,1.0,0.0,0.5,0.0
2018-10-11,2,0,0.0,0.16190405,0.3238081,1.0986122886681098,0.0,0.2805125,0.0,0.0,1.0,0.0,0.0,0.0
2018-10-12,2,0,0.0,0.00319028,0.00638056,1.0986122886681098,0.0,0.00636029,0.0,0.0,1.0,0.0,0.0,0.0
2018-10-13,5,2,0.4,0.3379806,1.689903,1.791759469228055,1.0986122886681098,0.9895052,0.2,0.2,0.8,0.2,0.0,0.0
2018-10-14,1,0,0.0,0.0013127208,0.0013127208,0.6931471805599453,0.0,0.0013118599,0.0,0.0,1.0,0.0,0.0,0.0
2018-10-15,2,1,0.5,0.4607485,0.921497,1.0986122886681098,0.6931471805599453,0.65310454,0.0,0.0,1.0,0.0,0.0,0.0
2018-10-16,1,0,0.0,0.011513391,0.011513391,0.6931471805599453,0.0,0.011447616,0.0,0.0,1.0,0.0,0.0,0.0
2018-10-17,2,0,0.0,0.15634537,0.31269073,1.0986122886681098,0.0,0.27207902,0.0,0.0,1.0,0.0,0.0,0.0
2018-10-18,2,0,0.0,0.010404935,0.02080987,1.0986122886681098,0.0,0.020596303,0.0,0.5,1.0,0.0,0.0,0.0
2018-10-19,3,0,0.0,0.0017889729,0.0053669186,1.3862943611198906,0.0,0.005352568,0.0,0.6666666666666666,1.0,0.0,0.0,0.0
2018-10-20,2,0,0.0,0.0026073093,0.0052146185,1.0986122886681098,0.0,0.0052010696,0.0,1.0,1.0,0.0,0.0,0.0
2018-10-21,7,1,0.14285714285714285,0.10401779,0.7281245,2.0794415416798357,0.6931471805599453,0.5470367,0.0,0.7142857142857143,1.0,0.0,0.0,0.0
2018-10-22,3,1,0.3333333333333333,0.29552358,0.88657075,1.3862943611198906,0.6931471805599453,0.63476074,0.0,0.0,1.0,0.0,0.0,0.0
2018-10-23,2,1,0.5,0.5001462,1.0002924,1.0986122886681098,0.6931471805599453,0.6932934,1.0,0.5,0.5,0.0,0.5,0.0
2018-10-24,1,1,1.0,0.7300145,0.7300145,0.6931471805599453,0.6931471805599453,0.5481298,0.0,0.0,1.0,0.0,0.0,0.0
2018-10-26,1,0,0.0,0.0015025329,0.0015025329,0.6931471805599453,0.0,0.0015014051,0.0,1.0,1.0,0.0,0.0,0.0
2018-10-27,1,0,0.0,0.0045676637,0.0045676637,0.6931471805599453,0.0,0.0045572636,1.0,0.0,0.0,0.0,0.0,0.0
2018-10-28,5,0,0.0,0.0050863237,0.025431618,1.791759469228055,0.0,0.025113614,0.0,0.8,1.0,0.0,0.0,0.0
2018-10-29,5,0,0.0,0.0037169834,0.018584916,1.791759469228055,0.0,0.018414328,0.0,0.6,1.0,0.0,0.0,0.0
2018-10-30,1,0,0.0,0.0030899562,0.0030899562,0.6931471805599453,0.0,0.003085192,0.0,1.0,1.0,0.0,0.0,0.0
2018-10-31,3,0,0.0,0.15214457,0.45643368,1.3862943611198906,0.0,0.37599075,0.0,0.3333333333333333,1.0,0.0,0.3333333333333333,0.0
2018-11-02,1,0,0.0,0.0035159544,0.0035159544,0.6931471805599453,0.0,0.0035097878,0.0,1.0,1.0,0.0,0.0,0.0
2018-11-03,3,1,0.3333333333333333,0.33467412,1.0040224,1.3862943611198906,0.6931471805599453,0.69515634,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.0,0.0,0.0
2018-11-04,3,2,0.6666666666666666,0.66661507,1.9998453,1.3862943611198906,1.0986122886681098,1.0985607,0.0,0.3333333333333333,1.0,0.0,0.0,0.0
2018-11-05,3,2,0.6666666666666666,0.666153,1.9984591,1.3862943611198906,1.0986122886681098,1.0980985,0.6666666666666666,1.0,0.6666666666666666,0.0,0.3333333333333333,0.0
2018-11-06,2,0,0.0,0.001756354,0.003512708,1.0986122886681098,0.0,0.003506553,0.0,0.5,1.0,0.0,0.5,0.0
2018-11-08,4,3,0.75,0.7331927,2.9327707,1.6094379124341003,1.3862943611198906,1.3693442,0.25,0.25,0.75,0.0,0.0,0.0
2018-11-09,1,0,0.0,0.0076263873,0.0076263873,0.6931471805599453,0.0,0.0075974534,0.0,0.0,1.0,0.0,0.0,0.0
2018-11-10,4,2,0.5,0.5005485,2.002194,1.6094379124341003,1.0986122886681098,1.0993433,0.5,0.5,0.5,0.0,0.5,0.0
2018-11-11,7,2,0.2857142857142857,0.30692843,2.148499,2.0794415416798357,1.0986122886681098,1.1469258,0.2857142857142857,0.2857142857142857,1.0,0.0,0.2857142857142857,0.0
2018-11-13,4,1,0.25,0.2531392,1.0125568,1.6094379124341003,0.6931471805599453,0.69940597,0.5,0.25,0.75,0.25,0.0,0.0
2018-11-14,3,1,0.3333333333333333,0.36253026,1.0875908,1.3862943611198906,0.6931471805599453,0.7360107,0.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,0.3333333333333333,0.0
2018-11-15,3,1,0.3333333333333333,0.33357123,1.0007137,1.3862943611198906,0.6931471805599453,0.693504,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0
2018-11-16,4,3,0.75,0.7500438,3.0001752,1.6094379124341003,1.3862943611198906,1.3863381,0.75,0.75,1.0,0.5,0.0,0.0
2018-11-17,1,0,0.0,0.0012737276,0.0012737276,0.6931471805599453,0.0,0.0012729171,0.0,1.0,1.0,0.0,0.0,0.0
2018-11-18,1,0,0.0,0.0023830973,0.0023830973,0.6931471805599453,0.0,0.0023802621,1.0,1.0,0.0,0.0,0.0,0.0
2018-11-19,3,1,0.3333333333333333,0.33408383,1.0022515,1.3862943611198906,0.6931471805599453,0.6942723,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0
2018-11-20,1,0,0.0,0.0011011295,0.0011011295,0.6931471805599453,0.0,0.0011005236,1.0,0.0,1.0,0.0,0.0,0.0
2018-11-21,5,4,0.8,0.7998996,3.999498,1.791759469228055,1.6094379124341003,1.6093374,0.8,0.6,0.2,0.0,0.0,0.0
2018-11-22,1,1,1.0,0.9824401,0.9824401,0.6931471805599453,0.6931471805599453,0.6843285,1.0,1.0,0.0,1.0,0.0,0.0
2018-11-23,4,2,0.5,0.50150806,2.0060322,1.6094379124341003,1.0986122886681098,1.100621,0.5,0.75,1.0,0.0,0.0,0.0
2018-11-24,4,3,0.75,0.8186101,3.2744403,1.6094379124341003,1.3862943611198906,1.4526532,0.25,0.75,1.0,0.25,0.0,0.0
2018-11-25,2,1,0.5,0.5030372,1.0060744,1.0986122886681098,0.6931471805599453,0.6961798,0.0,1.0,1.0,1.0,0.5,0.0
2018-11-27,5,2,0.4,0.43898773,2.1949387,1.791759469228055,1.0986122886681098,1.1615679,0.4,0.8,0.6,0.2,0.0,0.0
2018-11-28,3,2,0.6666666666666666,0.6572532,1.9717597,1.3862943611198906,1.0986122886681098,1.0891542,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.0,0.3333333333333333,0.0
2018-11-29,2,1,0.5,0.468929,0.937858,1.0986122886681098,0.6931471805599453,0.66158324,0.5,1.0,0.5,0.0,0.0,0.0
2018-12-01,5,5,1.0,0.99660236,4.9830117,1.791759469228055,1.791759469228055,1.7889241,0.8,1.0,0.2,1.0,0.0,0.0
2018-12-02,2,1,0.5,0.50082195,1.0016439,1.0986122886681098,0.6931471805599453,0.6939688,0.5,0.5,0.5,0.0,0.5,0.0
2018-12-03,2,1,0.5,0.501321,1.002642,1.0986122886681098,0.6931471805599453,0.6944673,1.0,1.0,0.0,0.5,0.0,0.0
2018-12-04,4,4,1.0,0.99957967,3.9983187,1.6094379124341003,1.6094379124341003,1.6091017,1.0,1.0,0.5,0.25,0.5,0.0
2018-12-05,14,13,0.9285714285714286,0.92831945,12.996472,2.70805020110221,2.6390573296152584,2.6388054,1.0,1.0,0.0,0.9285714285714286,0.0,0.0
2018-12-06,5,4,0.8,0.79711336,3.9855669,1.791759469228055,1.6094379124341003,1.6065471,1.0,0.8,0.2,0.6,0.0,0.0
2018-12-07,2,0,0.0,0.009524531,0.019049061,1.0986122886681098,0.0,0.0188699,0.0,0.5,1.0,0.0,0.0,0.0
2018-12-08,1,0,0.0,0.0018441553,0.0018441553,0.6931471805599453,0.0,0.0018424569,0.0,0.0,1.0,0.0,0.0,0.0
2018-12-09,1,1,1.0,0.9994382,0.9994382,0.6931471805599453,0.6931471805599453,0.69286627,1.0,0.0,0.0,0.0,0.0,0.0
2018-12-10,1,0,0.0,0.049550913,0.049550913,0.6931471805599453,0.0,0.04836237,0.0,1.0,1.0,0.0,0.0,0.0
2018-12-11,1,0,0.0,0.0034421189,0.0034421189,0.6931471805599453,0.0,0.0034362082,0.0,1.0,1.0,0.0,0.0,0.0
2018-12-12,1,0,0.0,0.22393574,0.22393574,0.6931471805599453,0.0,0.20207168,0.0,1.0,1.0,0.0,0.0,0.0
2018-12-13,2,2,1.0,0.9996477,1.9992954,1.0986122886681098,1.0986122886681098,1.0983775,1.0,1.0,0.5,0.5,0.0,0.0
2018-12-15,2,1,0.5,0.57297647,1.1459529,1.0986122886681098,0.6931471805599453,0.7635837,0.5,1.0,1.0,0.0,0.0,0.0
2018-12-16,1,1,1.0,0.9995716,0.9995716,0.6931471805599453,0.6931471805599453,0.69293296,1.0,0.0,0.0,0.0,0.0,0.0
2018-12-17,3,2,0.6666666666666666,0.66797113,2.0039134,1.3862943611198906,1.0986122886681098,1.099916,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0
2018-12-18,3,1,0.3333333333333333,0.29222336,0.8766701,1.3862943611198906,0.6931471805599453,0.629499,0.3333333333333333,0.0,0.6666666666666666,0.0,0.0,0.0
2018-12-19,5,2,0.4,0.40353242,2.017662,1.791759469228055,1.0986122886681098,1.1044824,0.6,0.6,0.8,0.0,0.6,0.0
2018-12-20,1,1,1.0,0.99967873,0.99967873,0.6931471805599453,0.6931471805599453,0.69298655,1.0,0.0,1.0,0.0,0.0,0.0
2018-12-21,1,0,0.0,0.001429533,0.001429533,0.6931471805599453,0.0,0.0014285122,0.0,1.0,1.0,0.0,0.0,0.0
2018-12-22,3,1,0.3333333333333333,0.33533406,1.0060022,1.3862943611198906,0.6931471805599453,0.6961438,0.3333333333333333,0.3333333333333333,1.0,0.0,0.0,0.0
2018-12-23,2,1,0.5,0.5002002,1.0004004,1.0986122886681098,0.6931471805599453,0.6933474,1.0,0.5,1.0,0.5,0.0,0.0
2018-12-25,2,2,1.0,0.9996022,1.9992044,1.0986122886681098,1.0986122886681098,1.0983471,1.0,0.5,1.0,0.0,0.0,0.0
2018-12-26,3,2,0.6666666666666666,0.6667654,2.000296,1.3862943611198906,1.0986122886681098,1.098711,0.6666666666666666,0.3333333333333333,1.0,0.3333333333333333,0.3333333333333333,0.0
2018-12-27,1,0,0.0,0.0015328368,0.0015328368,0.6931471805599453,0.0,0.0015316632,0.0,0.0,1.0,0.0,0.0,0.0
2018-12-28,2,2,1.0,0.9964706,1.9929411,1.0986122886681098,1.0986122886681098,1.0962566,0.5,0.0,0.5,0.0,0.0,0.0
2018-12-29,1,1,1.0,0.999529,0.999529,0.6931471805599453,0.6931471805599453,0.6929117,1.0,0.0,0.0,0.0,0.0,0.0
2018-12-30,3,2,0.6666666666666666,0.6249264,1.8747791,1.3862943611198906,1.0986122886681098,1.0559759,0.6666666666666666,0.0,0.3333333333333333,0.0,0.0,0.0
2019-01-01,1,0,0.0,0.0015647849,0.0015647849,0.6931471805599453,0.0,0.001563562,0.0,0.0,1.0,0.0,0.0,0.0
2019-01-03,4,1,0.25,0.2684899,1.0739596,1.6094379124341003,0.6931471805599453,0.72945964,0.5,0.25,0.5,0.0,0.0,0.0
2019-01-04,1,1,1.0,0.99959904,0.99959904,0.6931471805599453,0.6931471805599453,0.6929467,1.0,0.0,0.0,0.0,1.0,0.0
2019-01-06,1,0,0.0,0.0016137925,0.0016137925,0.6931471805599453,0.0,0.0016124918,1.0,0.0,0.0,0.0,0.0,0.0
2019-01-07,3,1,0.3333333333333333,0.33423758,1.0027127,1.3862943611198906,0.6931471805599453,0.69450265,0.3333333333333333,1.0,1.0,0.3333333333333333,0.0,0.0
2019-01-08,4,1,0.25,0.25156724,1.006269,1.6094379124341003,0.6931471805599453,0.6962768,0.25,0.75,0.75,0.0,0.0,0.0
2019-01-09,5,2,0.4,0.47601643,2.3800821,1.791759469228055,1.0986122886681098,1.2179,0.6,0.8,0.8,0.2,0.2,0.0
2019-01-10,1,0,0.0,0.0012698397,0.0012698397,0.6931471805599453,0.0,0.0012690341,1.0,1.0,0.0,0.0,0.0,0.0
2019-01-11,3,1,0.3333333333333333,0.34076884,1.0223066,1.3862943611198906,0.6931471805599453,0.7042387,0.3333333333333333,0.3333333333333333,1.0,0.0,0.3333333333333333,0.0
2019-01-12,6,5,0.8333333333333334,0.79337364,4.760242,1.9459101490553132,1.791759469228055,1.7509794,0.8333333333333334,0.6666666666666666,0.16666666666666666,0.16666666666666666,0.0,0.0
2019-01-13,2,0,0.0,0.0018693261,0.0037386522,1.0986122886681098,0.0,0.0037316808,0.0,0.0,1.0,0.0,0.0,0.0
2019-01-15,2,2,1.0,0.97201025,1.9440205,1.0986122886681098,1.0986122886681098,1.0797762,1.0,0.5,0.5,0.0,0.0,0.0
2019-01-16,1,1,1.0,0.9996,0.9996,0.6931471805599453,0.6931471805599453,0.69294715,1.0,0.0,1.0,0.0,0.0,0.0
2019-01-17,1,1,1.0,0.9996125,0.9996125,0.6931471805599453,0.6931471805599453,0.6929534,1.0,1.0,1.0,0.0,0.0,0.0
2019-01-19,2,1,0.5,0.50012445,1.0002489,1.0986122886681098,0.6931471805599453,0.69327164,1.0,0.5,0.0,0.0,0.0,0.0
2019-01-20,1,1,1.0,0.9993579,0.9993579,0.6931471805599453,0.6931471805599453,0.6928261,1.0,1.0,0.0,0.0,1.0,0.0
2019-01-21,1,1,1.0,0.9996014,0.9996014,0.6931471805599453,0.6931471805599453,0.69294786,1.0,1.0,0.0,0.0,0.0,0.0
2019-01-22,3,2,0.6666666666666666,0.6793321,2.0379963,1.3862943611198906,1.0986122886681098,1.1111982,1.0,0.6666666666666666,0.0,0.3333333333333333,0.3333333333333333,0.0
2019-01-23,2,0,0.0,0.0012698033,0.0025396065,1.0986122886681098,0.0,0.0025363872,0.0,0.0,1.0,0.0,0.0,0.0
2019-01-27,2,1,0.5,0.50022244,1.0004449,1.0986122886681098,0.6931471805599453,0.6933696,0.5,0.5,0.5,0.0,0.0,0.0
2019-01-28,3,1,0.3333333333333333,0.32883337,0.9865001,1.3862943611198906,0.6931471805599453,0.68637437,1.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0
2019-01-29,2,0,0.0,0.005401469,0.010802938,1.0986122886681098,0.0,0.010745003,0.0,0.5,1.0,0.0,0.0,0.0
2019-01-31,2,1,0.5,0.49975073,0.99950147,1.0986122886681098,0.6931471805599453,0.69289786,1.0,0.5,0.0,0.0,0.0,0.0
2019-02-01,1,1,1.0,0.999173,0.999173,0.6931471805599453,0.6931471805599453,0.6927336,1.0,1.0,0.0,0.0,1.0,0.0
2019-02-02,2,1,0.5,0.49697366,0.9939473,1.0986122886681098,0.6931471805599453,0.6901163,0.5,0.5,0.5,0.0,0.0,0.0
2019-02-05,3,2,0.6666666666666666,0.6667426,2.000228,1.3862943611198906,1.0986122886681098,1.0986882,0.3333333333333333,0.3333333333333333,1.0,0.0,0.3333333333333333,0.0
2019-02-06,5,3,0.6,0.61750925,3.0875463,1.791759469228055,1.3862943611198906,1.4079449,0.8,0.6,0.4,0.0,0.0,0.0
2019-02-07,3,1,0.3333333333333333,0.33406734,1.002202,1.3862943611198906,0.6931471805599453,0.6942476,0.3333333333333333,0.3333333333333333,1.0,0.0,0.0,0.0
2019-02-08,1,0,0.0,0.0029368235,0.0029368235,0.6931471805599453,0.0,0.0029325194,0.0,0.0,1.0,0.0,0.0,0.0
2019-02-09,2,2,1.0,0.9975792,1.9951584,1.0986122886681098,1.0986122886681098,1.0969971,1.0,0.5,0.0,0.5,0.0,0.0
2019-02-10,3,3,1.0,0.99930906,2.9979272,1.3862943611198906,1.3862943611198906,1.385776,1.0,1.0,0.3333333333333333,0.0,0.3333333333333333,0.0
2019-02-11,5,2,0.4,0.38726327,1.9363164,1.791759469228055,1.0986122886681098,1.0771558,0.6,0.0,0.6,0.0,0.2,0.0
2019-02-12,4,3,0.75,0.7499815,2.999926,1.6094379124341003,1.3862943611198906,1.3862759,1.0,0.5,0.25,0.0,0.0,0.0
2019-02-13,5,5,1.0,0.9955219,4.9776096,1.791759469228055,1.791759469228055,1.7880208,1.0,1.0,0.6,0.0,0.0,0.0
2019-02-14,5,1,0.2,0.2076464,1.038232,1.791759469228055,0.6931471805599453,0.71208274,0.4,0.2,0.8,0.0,0.2,0.0
2019-02-15,2,1,0.5,0.5066599,1.0133198,1.0986122886681098,0.6931471805599453,0.69978505,0.5,0.0,1.0,0.0,0.0,0.0
2019-02-16,4,3,0.75,0.7527168,3.010867,1.6094379124341003,1.3862943611198906,1.3890074,0.75,0.75,0.5,0.25,0.5,0.0
2019-02-17,2,1,0.5,0.5009319,1.0018638,1.0986122886681098,0.6931471805599453,0.6940787,1.0,1.0,0.5,0.0,0.5,0.0
2019-02-18,5,2,0.4,0.4005795,2.0028975,1.791759469228055,1.0986122886681098,1.0995777,0.4,0.2,0.8,0.2,0.2,0.0
2019-02-20,3,1,0.3333333333333333,0.39444908,1.1833472,1.3862943611198906,0.6931471805599453,0.7808591,1.0,0.6666666666666666,0.0,0.6666666666666666,0.0,0.0
2019-02-21,2,2,1.0,0.9634625,1.926925,1.0986122886681098,1.0986122886681098,1.0739524,1.0,1.0,0.5,0.5,0.0,0.0
