news_date,first_timestamp_utc,last_timestamp_utc,n_articles_climate,n_urls_climate,n_sources_climate,n_articles_total,n_urls_total,n_sources_total,avg_tone,avg_positivity,avg_negativity,n_core_climate,n_policy_regulation,n_physical_risk,n_energy_geopolitics,n_cleantech,n_activism_litigation,share_total_climate,share_core_climate,share_policy,share_physical,share_energy,share_cleantech,share_activism,log_n_articles_climate,log_n_articles_total,log_n_sources_total
16/05/2015,2015-05-16 00:15:00+00:00,2015-05-16 23:45:00+00:00,1569,1568,1002,326531,326392,13159,-0.895695195,2.561142936,3.45683813,1566,1527,508,546,276,507,0.004805057,0.004795869,0.004676432,0.001555748,0.001672123,0.000845249,0.001552686,7.358830898,12.69628323,9.484937205
17/05/2015,2015-05-17 00:15:00+00:00,2015-05-17 23:45:00+00:00,2039,2038,1104,321449,321281,12631,-1.052786204,2.404023366,3.45680957,2035,2018,572,727,495,627,0.006343152,0.006330709,0.006277823,0.001779442,0.002261634,0.001539902,0.001950543,7.620705087,12.68059729,9.443988556
18/05/2015,2015-05-18 00:15:00+00:00,2015-05-18 23:45:00+00:00,2889,2889,1723,535328,535065,17619,-0.613353317,2.476949751,3.090303068,2876,2826,1114,1190,682,1067,0.005396691,0.005372407,0.005279007,0.002080967,0.002222936,0.001273985,0.001993171,7.969011781,13.19063679,9.776789899
19/05/2015,2015-05-19 00:15:00+00:00,2015-05-19 23:45:00+00:00,3660,3660,2020,561995,561712,17883,-0.205820668,2.837277039,3.043097707,3648,3571,1140,1689,1153,1416,0.006512513,0.006491161,0.006354149,0.002028488,0.003005365,0.00205162,0.002519595,8.205491613,13.23925001,9.791661737
20/05/2015,2015-05-20 00:15:00+00:00,2015-05-20 23:45:00+00:00,3940,3939,2162,586845,586592,18099,-1.648232467,2.334795222,3.983027689,3920,3793,1810,1461,781,1016,0.006713868,0.006679788,0.006463376,0.00308429,0.002489584,0.001330845,0.001731292,8.279189777,13.28251771,9.803667217
21/05/2015,2015-05-21 00:15:00+00:00,2015-05-21 23:45:00+00:00,3336,3336,1976,585261,584975,18018,-0.907759386,2.437439855,3.345199241,3326,3269,1673,1439,672,1045,0.005700021,0.005682935,0.005585542,0.002858554,0.002458732,0.001148206,0.001785528,8.112827479,13.27981489,9.799182036
22/05/2015,2015-05-22 00:15:00+00:00,2015-05-22 23:45:00+00:00,2730,2730,1765,546802,546577,17592,-0.22793606,2.679528249,2.907464309,2719,2677,926,1227,720,974,0.004992666,0.004972549,0.004895739,0.001693483,0.002243957,0.001316747,0.001781266,7.912423121,13.21184387,9.775256375
23/05/2015,2015-05-23 00:15:00+00:00,2015-05-23 23:45:00+00:00,1760,1760,1154,342501,342352,13362,-1.105297173,2.586247527,3.6915447,1757,1733,684,801,407,834,0.005138671,0.005129912,0.005059839,0.001997074,0.002338679,0.001188318,0.002435029,7.473637108,12.74403278,9.500244973
24/05/2015,2015-05-24 00:15:00+00:00,2015-05-24 23:45:00+00:00,1522,1522,1058,322440,322260,12416,-0.571433799,2.559584628,3.131018427,1515,1502,577,863,495,794,0.004720258,0.004698549,0.004658231,0.00178948,0.002676467,0.001535169,0.002462474,7.328437353,12.68367545,9.42682178
25/05/2015,2015-05-25 00:15:00+00:00,2015-05-25 23:45:00+00:00,2640,2640,1680,453025,452791,15310,-0.596104197,2.53396706,3.130071257,2630,2570,764,1104,588,784,0.005827493,0.005805419,0.005672976,0.001686441,0.002436952,0.001297942,0.001730589,7.878912912,13.0237048,9.636326803
26/05/2015,2015-05-26 00:15:00+00:00,2015-05-26 23:45:00+00:00,2504,2504,1556,559426,559142,17707,-0.603329505,2.573327554,3.17665706,2495,2448,952,1069,868,935,0.004476016,0.004459929,0.004375914,0.001701744,0.001910887,0.00155159,0.001671356,7.826044014,13.23466832,9.781771794
27/05/2015,2015-05-27 00:15:00+00:00,2015-05-27 23:45:00+00:00,3142,3142,1870,576678,576397,18155,-0.757086753,2.623568884,3.380655637,3131,3061,1264,1462,1051,958,0.005448448,0.005429373,0.005307988,0.002191864,0.00253521,0.001822508,0.001661239,8.052933037,13.26504106,9.806756364
28/05/2015,2015-05-28 00:15:00+00:00,2015-05-28 23:45:00+00:00,3466,3466,2062,589071,588797,18341,-1.31605126,2.481296575,3.797347835,3451,3370,1658,1262,738,1109,0.005883841,0.005858377,0.005720872,0.002814601,0.002142356,0.00125282,0.001882625,8.151044946,13.2863037,9.816948791
29/05/2015,2015-05-29 00:15:00+00:00,2015-05-29 23:45:00+00:00,3251,3251,1807,534782,534570,17123,-1.206800489,2.526111537,3.732912026,3234,3214,1518,1098,790,1094,0.006079113,0.006047324,0.006009926,0.00283854,0.002053173,0.001477237,0.002045693,8.087025471,13.18961634,9.748236267
30/05/2015,2015-05-30 00:15:00+00:00,2015-05-30 23:45:00+00:00,1738,1738,1257,329421,329250,12977,-1.733638543,2.573103115,4.306741658,1727,1697,774,605,448,652,0.005275924,0.005242532,0.005151463,0.002349577,0.001836556,0.001359962,0.00197923,7.461065514,12.70509488,9.471010895
31/05/2015,2015-05-31 00:15:00+00:00,2015-05-31 23:45:00+00:00,1559,1559,1138,308820,308671,12293,-1.697269312,2.374321054,4.071590367,1552,1521,852,755,322,728,0.005048248,0.005025581,0.004925199,0.002758889,0.00244479,0.001042679,0.00235736,7.3524411,12.6405171,9.416866617
01/06/2015,2015-06-01 00:15:00+00:00,2015-06-01 23:45:00+00:00,3298,3298,1930,510065,509815,17157,-0.684403509,2.48480002,3.169203529,3276,3229,1142,1832,985,1287,0.006465843,0.006422711,0.006330566,0.00223893,0.003591699,0.001931126,0.002523208,8.101374671,13.14229541,9.750219816
02/06/2015,2015-06-02 00:15:00+00:00,2015-06-02 23:45:00+00:00,3351,3351,1862,559822,559519,17298,-0.65817957,2.472595975,3.130775545,3334,3304,1254,1276,1134,1013,0.005985831,0.005955464,0.005901876,0.002239998,0.002279296,0.002025644,0.001809504,8.117312462,13.23537594,9.758403975
03/06/2015,2015-06-03 00:15:00+00:00,2015-06-03 23:45:00+00:00,3275,3275,1902,577121,576864,17790,-0.671226837,2.637126106,3.308352943,3259,3191,1052,1411,984,1083,0.00567472,0.005646996,0.00552917,0.001822841,0.002444895,0.001705015,0.001876556,8.094378445,13.26580896,9.78644799
04/06/2015,2015-06-04 00:15:00+00:00,2015-06-04 23:45:00+00:00,3876,3876,2138,555556,555252,17578,-0.404952166,2.545442633,2.950394799,3863,3774,1419,1493,1274,1425,0.006976794,0.006953394,0.006793195,0.002554198,0.002687398,0.002293198,0.002564998,8.262816938,13.22772649,9.774460287
05/06/2015,2015-06-05 00:15:00+00:00,2015-06-05 23:45:00+00:00,4374,4374,2270,520936,520717,17201,-0.539500309,2.375170651,2.91467096,4341,4251,1550,1805,1245,1617,0.008396425,0.008333077,0.008160311,0.002975413,0.003464917,0.002389929,0.003104028,8.383661799,13.16338439,9.752780935
06/06/2015,2015-06-06 00:15:00+00:00,2015-06-06 23:45:00+00:00,2582,2582,1513,326651,326472,12883,-1.173742255,2.388103933,3.561846187,2572,2534,816,901,641,938,0.007904461,0.007873847,0.007757515,0.002498079,0.002758296,0.001962339,0.002871566,7.856706793,12.69665066,9.46374151
07/06/2015,2015-06-07 00:15:00+00:00,2015-06-07 23:45:00+00:00,2617,2616,1604,310010,309842,12180,-1.317168999,2.411779825,3.728948824,2604,2584,1136,918,769,1472,0.008441663,0.008399729,0.008335215,0.003664398,0.002961195,0.002480565,0.004748234,7.870165946,12.64436306,9.40763264
08/06/2015,2015-06-08 00:15:00+00:00,2015-06-08 23:45:00+00:00,6100,6100,2601,519811,519575,17149,-1.015296451,2.477933851,3.493230302,6073,5971,2330,3057,2229,2724,0.011735034,0.011683093,0.011486867,0.004482398,0.005880984,0.004288097,0.005240366,8.716207971,13.16122249,9.749753453
09/06/2015,2015-06-09 00:15:00+00:00,2015-06-09 23:45:00+00:00,3958,3958,2215,563391,563120,17443,-0.754075651,2.590259045,3.344334697,3941,3749,1249,1912,1134,1558,0.007025316,0.006995142,0.006654348,0.002216933,0.003393735,0.002012812,0.002765397,8.283746747,13.24173093,9.766751029
10/06/2015,2015-06-10 00:15:00+00:00,2015-06-10 23:45:00+00:00,3676,3676,2017,569185,568933,17646,-0.516118556,2.614054817,3.130173373,3657,3611,1283,1572,1127,1207,0.006458357,0.006424976,0.006344159,0.0022541,0.002761844,0.001980024,0.002120576,8.209852481,13.25196255,9.778321076
11/06/2015,2015-06-11 00:15:00+00:00,2015-06-11 23:45:00+00:00,3365,3365,1918,577528,577243,17738,-0.721197589,2.651761976,3.372959565,3354,3314,1029,1410,1165,1175,0.005826557,0.005807511,0.00573825,0.001781732,0.00244144,0.002017218,0.002034533,8.121480375,13.26651394,9.783520884
12/06/2015,2015-06-12 00:15:00+00:00,2015-06-12 23:45:00+00:00,2858,2858,1653,535393,535202,17211,-0.494183667,2.63950072,3.133684387,2844,2803,1064,1251,734,1100,0.005338135,0.005311986,0.005235407,0.001987325,0.002336601,0.001370956,0.002054566,7.958227192,13.1907582,9.753362094
13/06/2015,2015-06-13 00:15:00+00:00,2015-06-13 23:45:00+00:00,1691,1691,1219,324744,324575,12980,-0.223004925,2.854539885,3.07754481,1671,1663,633,561,552,454,0.005207179,0.005145592,0.005120957,0.001949228,0.001727515,0.0016998,0.001398024,7.43366654,12.69079554,9.471242029
14/06/2015,2015-06-14 00:15:00+00:00,2015-06-14 23:45:00+00:00,1337,1337,979,300000,299889,12225,-0.786316239,2.545103579,3.331419818,1322,1316,520,478,419,406,0.004456667,0.004406667,0.004386667,0.001733333,0.001593333,0.001396667,0.001353333,7.198931241,12.61154109,9.411320111
15/06/2015,2015-06-15 00:15:00+00:00,2015-06-15 23:45:00+00:00,3385,3385,1975,528829,528556,17039,-0.883100672,2.507527504,3.390628175,3369,3289,1340,1704,1209,1249,0.006400935,0.006370679,0.006219402,0.0025339,0.003222214,0.002286183,0.002361822,8.127404563,13.1784223,9.7433188
16/06/2015,2015-06-16 00:15:00+00:00,2015-06-16 23:45:00+00:00,4823,4823,2425,569337,569082,17557,-1.18319565,2.594093175,3.777288825,4770,4764,1568,1966,1251,1834,0.008471257,0.008378166,0.008367628,0.002754081,0.003453139,0.002197293,0.003221291,8.481358738,13.25222956,9.773264965
17/06/2015,2015-06-17 00:15:00+00:00,2015-06-17 23:45:00+00:00,3993,3993,2273,571033,570758,17696,-0.902882151,2.54804305,3.450925201,3954,3936,1517,1548,896,1450,0.006992591,0.006924293,0.006892772,0.002656589,0.002710877,0.001569086,0.002539258,8.292548514,13.25520403,9.781150413
18/06/2015,2015-06-18 00:15:00+00:00,2015-06-18 23:45:00+00:00,7524,7524,3105,586335,586091,17787,-1.473435067,2.773317318,4.246752385,7492,7446,2640,4051,3116,2830,0.012832255,0.012777678,0.012699225,0.004502545,0.00690902,0.005314368,0.004826592,8.92598609,13.28164828,9.786279352
19/06/2015,2015-06-19 00:15:00+00:00,2015-06-19 23:45:00+00:00,4532,4532,2258,537219,536994,17239,-0.876353635,2.733892187,3.610245823,4503,4455,1541,2223,1593,1531,0.008436038,0.008382056,0.008292707,0.002868476,0.004137977,0.002965271,0.002849862,8.419139251,13.19416297,9.754987544
20/06/2015,2015-06-20 00:15:00+00:00,2015-06-20 23:45:00+00:00,2920,2920,1708,328924,328790,12903,-2.061671752,2.397704245,4.459375997,2907,2851,1094,838,474,623,0.008877431,0.008837908,0.008667656,0.003325996,0.002547701,0.001441062,0.001894055,7.979681302,12.70358504,9.46529262
21/06/2015,2015-06-21 00:15:00+00:00,2015-06-21 23:45:00+00:00,1874,1874,1174,298206,298035,12124,-1.141498307,2.463702342,3.605200649,1863,1864,734,587,328,478,0.006284246,0.006247359,0.006250713,0.002461386,0.001968438,0.001099911,0.001602919,7.536363938,12.60554316,9.403024716
22/06/2015,2015-06-22 00:15:00+00:00,2015-06-22 23:45:00+00:00,3657,3657,1886,520857,520618,17335,-1.428373661,2.570182896,3.998556557,3626,3608,1656,1437,815,1413,0.007021121,0.006961604,0.006927045,0.003179376,0.002758915,0.001564729,0.002712837,8.204671829,13.16323273,9.760540543
23/06/2015,2015-06-23 00:15:00+00:00,2015-06-23 23:45:00+00:00,4654,4654,2404,567487,567226,17688,-0.999116354,2.737633864,3.736750218,4630,4593,2209,1982,1578,1600,0.008201069,0.008158777,0.008093577,0.0038926,0.003492591,0.00278068,0.002819448,8.44569719,13.24897488,9.780698256
24/06/2015,2015-06-24 00:15:00+00:00,2015-06-24 23:45:00+00:00,4951,4950,2260,568469,568210,17594,-1.698808543,2.3808936,4.079702143,4942,4883,2066,1931,1200,1749,0.008709358,0.008693526,0.008589738,0.003634323,0.003396843,0.002110933,0.003076685,8.507546814,13.25070382,9.77537005
25/06/2015,2015-06-25 00:15:00+00:00,2015-06-25 23:45:00+00:00,3660,3660,1991,571744,571474,17525,-1.080012921,2.482595712,3.562608633,3651,3587,1594,1450,1115,1262,0.006401466,0.006385725,0.006273787,0.002787961,0.0025361,0.001950174,0.002207282,8.205491613,13.25644837,9.771440772
26/06/2015,2015-06-26 00:15:00+00:00,2015-06-26 23:45:00+00:00,2717,2717,1573,533421,533208,17213,-0.029886044,2.871497477,2.901383521,2695,2650,824,1149,658,819,0.005093538,0.005052295,0.004967933,0.001544746,0.002154021,0.001233547,0.001535373,7.907651595,13.18706813,9.753478285
27/06/2015,2015-06-27 00:15:00+00:00,2015-06-27 23:45:00+00:00,1563,1563,1036,335891,335748,12971,-1.295201325,2.39036756,3.685568885,1559,1531,671,472,279,663,0.004653295,0.004641387,0.004558026,0.001997672,0.001405218,0.000830627,0.001973855,7.355001921,12.72454496,9.470548467
28/06/2015,2015-06-28 00:15:00+00:00,2015-06-28 23:45:00+00:00,1795,1794,1101,316218,316080,12347,-0.287309469,2.878379328,3.165688797,1788,1772,541,381,286,584,0.005676464,0.005654327,0.005603729,0.001710845,0.001204865,0.000904439,0.001846827,7.493317249,12.66419029,9.421249386
29/06/2015,2015-06-29 00:15:00+00:00,2015-06-29 23:45:00+00:00,3446,3446,1843,521079,520823,17005,-0.648977105,2.602023898,3.251001003,3428,3391,913,1191,671,1477,0.006613201,0.006578657,0.00650765,0.001752134,0.002285642,0.001287713,0.002834503,8.145259567,13.16365886,9.741321502
30/06/2015,2015-06-30 00:15:00+00:00,2015-06-30 23:45:00+00:00,4443,4443,2200,577597,577293,17523,-0.374285403,2.690347105,3.064632508,4434,4380,1094,2002,1383,1645,0.007692214,0.007676633,0.007583142,0.001894054,0.003466084,0.002394403,0.002848006,8.399310151,13.2666334,9.771326649
01/07/2015,2015-07-01 00:15:00+00:00,2015-07-01 23:45:00+00:00,3998,3996,2024,573381,573106,17612,-0.639771853,2.693530906,3.333302759,3979,3917,1396,1615,954,1235,0.006972676,0.006939539,0.006831409,0.002434681,0.002816626,0.001663815,0.002153891,8.293799609,13.25930744,9.776392545
02/07/2015,2015-07-02 00:15:00+00:00,2015-07-02 23:45:00+00:00,3189,3189,1838,553147,552846,17558,-0.566103342,2.568823102,3.134926444,3164,3153,1282,1339,842,988,0.005765194,0.005719998,0.005700112,0.002317648,0.002420695,0.001522199,0.001786144,8.067776196,13.22338088,9.773321918
03/07/2015,2015-07-03 00:15:00+00:00,2015-07-03 23:45:00+00:00,3029,3029,1889,500586,500376,16168,-0.789166979,2.556041426,3.345208405,3008,2987,1337,1056,721,1024,0.006050908,0.006008958,0.005967007,0.00267087,0.002109528,0.001440312,0.002045603,8.016317899,13.12353669,9.690851108
04/07/2015,2015-07-04 00:15:00+00:00,2015-07-04 23:45:00+00:00,1812,1812,1190,423073,422927,15049,-0.649571786,2.545233535,3.194805322,1805,1760,769,589,340,608,0.004282949,0.004266403,0.004160039,0.001817653,0.001392195,0.000803644,0.001437104,7.502738211,12.95530238,9.61913327
05/07/2015,2015-07-05 00:15:00+00:00,2015-07-05 23:45:00+00:00,2188,2188,1289,495507,495360,15758,-0.615273862,2.786511286,3.401785148,2170,2141,866,715,538,925,0.004415679,0.004379353,0.004320827,0.001747705,0.001442966,0.001085757,0.001866775,7.691200098,13.11333878,9.66516691
06/07/2015,2015-07-06 00:15:00+00:00,2015-07-06 23:45:00+00:00,4536,4536,2429,757484,757272,20370,-0.624993536,2.652879764,3.277873299,4510,4398,1741,1509,1300,1437,0.005988245,0.005953921,0.005806063,0.002298398,0.001992121,0.001716208,0.00189707,8.42002128,13.53775901,9.9218676
07/07/2015,2015-07-07 00:15:00+00:00,2015-07-07 23:45:00+00:00,4246,4246,2297,802748,802497,20569,-0.550730628,2.800564803,3.351295431,4196,4152,1434,2022,1423,1371,0.005289331,0.005227045,0.005172233,0.001786364,0.002518848,0.001772661,0.001707883,8.35396813,13.59579737,9.931588983
08/07/2015,2015-07-08 00:15:00+00:00,2015-07-08 23:30:00+00:00,5424,5424,2740,802564,802331,20802,-0.481649455,2.838811216,3.320460671,5381,5353,2243,2533,1063,2355,0.00675834,0.006704761,0.006669873,0.002794793,0.003156135,0.001324505,0.002934345,8.598773178,13.59556813,9.942852486
09/07/2015,2015-07-09 00:15:00+00:00,2015-07-09 23:45:00+00:00,5041,5041,2551,811289,811006,20700,-0.735464125,2.571483168,3.306947293,5007,4963,2168,1932,1182,1966,0.006213569,0.00617166,0.006117425,0.002672291,0.002381396,0.001456941,0.002423304,8.525558108,13.60638085,9.937937287
10/07/2015,2015-07-10 00:15:00+00:00,2015-07-10 23:45:00+00:00,5005,5005,2539,752915,752706,20344,-0.842829606,2.583013103,3.425842709,4960,4932,2296,1812,981,1968,0.006647497,0.006587729,0.00655054,0.003049481,0.002406646,0.001302936,0.002613841,8.518392472,13.53170895,9.92059046
11/07/2015,2015-07-11 00:15:00+00:00,2015-07-11 23:45:00+00:00,2619,2619,1548,488958,488803,16202,-1.103899781,2.472092947,3.575992728,2594,2591,1348,723,501,1109,0.005356288,0.005305159,0.005299024,0.002756883,0.001478655,0.001024628,0.002268088,7.870929597,13.10003392,9.692951689
12/07/2015,2015-07-12 00:15:00+00:00,2015-07-12 23:45:00+00:00,2563,2563,1342,461124,460955,15293,-1.377998106,2.203372948,3.581371054,2308,2516,1218,847,840,1030,0.005558158,0.005005161,0.005456233,0.002641372,0.001836816,0.001821636,0.002233673,7.849323818,13.04142443,9.635215874
13/07/2015,2015-07-13 00:15:00+00:00,2015-07-13 23:45:00+00:00,5411,5411,2596,702890,702644,20124,-1.723030292,2.377967141,4.100997432,5364,5305,1646,1663,1421,2793,0.007698217,0.007631351,0.007547411,0.00234176,0.002365946,0.002021653,0.003973595,8.596373989,13.46295711,9.909718102
14/07/2015,2015-07-14 00:15:00+00:00,2015-07-14 23:45:00+00:00,5301,5301,2656,786920,786648,20503,-0.930063548,2.493556371,3.423619919,5286,5179,2020,2177,1730,1659,0.00673639,0.006717328,0.006581355,0.00256697,0.002766482,0.002198445,0.002108219,8.575839387,13.57588314,9.928375268
15/07/2015,2015-07-15 00:15:00+00:00,2015-07-15 23:45:00+00:00,4646,4646,2485,756153,755919,20408,-0.964397544,2.551160893,3.515558436,4639,4528,1764,1529,1516,1608,0.006144259,0.006135002,0.005988206,0.002332861,0.002022078,0.002004885,0.002126554,8.443977129,13.53600034,9.923731259
16/07/2015,2015-07-16 00:15:00+00:00,2015-07-16 23:45:00+00:00,4831,4831,2642,758413,758186,20270,-0.719124486,2.636204373,3.355328858,4798,4699,1982,1530,1286,1952,0.00636988,0.006326368,0.006195833,0.002613352,0.00201737,0.001695646,0.002573796,8.48301574,13.53898469,9.916946572
17/07/2015,2015-07-17 00:15:00+00:00,2015-07-17 23:45:00+00:00,4410,4410,2343,673012,672831,19629,-0.659944911,2.677456908,3.337401819,4388,4328,1769,1683,1121,1868,0.006552632,0.006519943,0.006430792,0.002628482,0.002500698,0.001665646,0.002775582,8.3918567,13.41951992,9.884814287
18/07/2015,2015-07-18 00:15:00+00:00,2015-07-18 23:45:00+00:00,2391,2391,1402,448437,448333,15738,-1.090880668,2.390826938,3.481707606,2386,2342,888,835,631,793,0.005331853,0.005320703,0.005222584,0.001980211,0.001862023,0.00140711,0.001768364,7.779885115,13.01352571,9.663896988
19/07/2015,2015-07-19 00:15:00+00:00,2015-07-19 23:45:00+00:00,1675,1675,1023,414840,414746,14837,-1.091382064,2.235791783,3.327173847,1667,1615,790,562,436,546,0.004037701,0.004018417,0.003893067,0.001904349,0.001354739,0.001051008,0.00131617,7.424165281,12.93565059,9.604946737
20/07/2015,2015-07-20 00:15:00+00:00,2015-07-20 23:45:00+00:00,2876,2876,1707,686116,685919,19806,-0.938956419,2.364256896,3.303213315,2864,2733,1355,921,727,1038,0.004191711,0.004174221,0.003983291,0.001974885,0.001342339,0.001059588,0.001512864,7.964503364,13.43880345,9.89379069
21/07/2015,2015-07-21 00:15:00+00:00,2015-07-21 23:45:00+00:00,6066,6066,2715,758306,758087,20357,-1.132691182,2.632846149,3.765537331,6053,5763,2524,2590,2276,2865,0.007999409,0.007982266,0.007599834,0.003328472,0.003415508,0.003001427,0.003778158,8.710619528,13.5388436,9.921229234
22/07/2015,2015-07-22 00:15:00+00:00,2015-07-22 23:45:00+00:00,5069,5069,2661,693163,692915,19889,-0.633215057,2.676225579,3.309440636,5048,4977,1446,1939,1622,1557,0.007312854,0.007282558,0.007180129,0.002086089,0.002797322,0.002339998,0.002246225,8.531096097,13.4490219,9.897972372
23/07/2015,2015-07-23 00:15:00+00:00,2015-07-23 23:45:00+00:00,3592,3592,2078,738365,738143,20176,-1.047078976,2.65453308,3.701612056,3576,3512,1386,1498,1308,1239,0.004864803,0.004843133,0.004756455,0.00187712,0.002028807,0.001771482,0.001678032,8.186742787,13.51219492,9.912298621
24/07/2015,2015-07-24 00:15:00+00:00,2015-07-24 23:45:00+00:00,3579,3579,1988,710635,710407,19882,-1.245148587,2.54514324,3.790291827,3563,3490,1508,1347,1204,1062,0.005036341,0.005013826,0.004911101,0.002122046,0.001895488,0.001694259,0.001494438,8.183118079,13.47391562,9.897620374
25/07/2015,2015-07-25 00:15:00+00:00,2015-07-25 23:45:00+00:00,1997,1997,1332,453264,453122,15831,-1.058432274,2.285349365,3.343781639,1987,1960,996,809,724,745,0.004405821,0.004383759,0.004324191,0.002197395,0.001784832,0.001597303,0.001643634,7.599901959,13.02423222,9.669788487
26/07/2015,2015-07-26 00:15:00+00:00,2015-07-26 23:45:00+00:00,1547,1547,962,421611,421441,14968,-1.436677265,2.149990136,3.586667401,1542,1457,870,637,423,481,0.003669259,0.0036574,0.003455792,0.002063514,0.001510871,0.001003295,0.001140862,7.344719054,12.95184074,9.613736675
27/07/2015,2015-07-27 00:15:00+00:00,2015-07-27 23:45:00+00:00,3814,3814,2239,688682,688373,19918,-0.752247565,2.434718997,3.186966562,3799,3731,1313,1997,1883,1349,0.005538115,0.005516334,0.005417595,0.00190654,0.002899742,0.002734208,0.001958814,8.246695944,13.44253636,9.899429329
